regiao;estado;municipio;coduf;codmun;codRegiaoSaude;nomeRegiaoSaude;data;semanaEpi;populacaoTCU2019;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos;Recuperadosnovos;emAcompanhamentoNovos;interior/metropolitana
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-07-09;28;55058;450;2;5;1;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-07-10;28;55058;466;16;5;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-07-11;28;55058;468;2;5;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-07-12;29;55058;468;0;5;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-07-13;29;55058;468;0;6;1;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-07-14;29;55058;481;13;6;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-07-15;29;55058;492;11;6;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-07-16;29;55058;551;59;8;2;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-07-17;29;55058;552;1;8;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-07-18;29;55058;552;0;8;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-07-19;30;55058;552;0;8;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-07-20;30;55058;610;58;8;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-07-21;30;55058;626;16;8;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-07-22;30;55058;627;1;8;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-07-23;30;55058;676;49;9;1;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-07-24;30;55058;713;37;11;2;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-07-25;30;55058;713;0;11;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-07-26;31;55058;713;0;11;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-07-27;31;55058;781;68;11;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-07-28;31;55058;785;4;11;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-07-29;31;55058;799;14;11;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-07-30;31;55058;825;26;11;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-07-31;31;55058;828;3;12;1;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-08-01;31;55058;839;11;12;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-08-02;32;55058;840;1;12;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-08-03;32;55058;840;0;12;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-08-04;32;55058;871;31;11;-1;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-08-05;32;55058;896;25;11;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-08-06;32;55058;919;23;11;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-08-07;32;55058;986;67;11;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-08-08;32;55058;989;3;11;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-08-09;33;55058;989;0;11;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-08-10;33;55058;989;0;11;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-08-11;33;55058;1034;45;11;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-08-12;33;55058;1047;13;11;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-08-13;33;55058;1064;17;12;1;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-08-14;33;55058;1070;6;13;1;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-08-15;33;55058;1071;1;13;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-08-16;34;55058;1070;-1;13;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-08-17;34;55058;1093;23;14;1;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-08-18;34;55058;1127;34;15;1;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-08-19;34;55058;1152;25;16;1;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-08-20;34;55058;1160;8;16;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-08-21;34;55058;1164;4;16;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-08-22;34;55058;1162;-2;16;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-08-23;35;55058;1163;1;16;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-08-24;35;55058;1182;19;16;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-08-25;35;55058;1188;6;16;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-08-26;35;55058;1215;27;16;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-08-27;35;55058;1220;5;16;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-08-28;35;55058;1220;0;16;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-08-29;35;55058;1228;8;16;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-08-30;36;55058;1228;0;16;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-08-31;36;55058;1229;1;16;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-09-01;36;55058;1269;40;16;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-09-02;36;55058;1287;18;16;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-09-03;36;55058;1289;2;16;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-09-04;36;55058;1312;23;16;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-09-05;36;55058;1312;0;16;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-09-06;37;55058;1312;0;16;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-09-07;37;55058;1312;0;16;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-09-08;37;55058;1313;1;16;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-09-09;37;55058;1356;43;16;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-09-10;37;55058;1362;6;16;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-09-11;37;55058;1374;12;16;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-09-12;37;55058;1377;3;16;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-09-13;38;55058;1377;0;16;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-09-14;38;55058;1394;17;16;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-09-15;38;55058;1404;10;17;1;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-09-16;38;55058;1405;1;18;1;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-09-17;38;55058;1405;0;18;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-09-18;38;55058;1418;13;18;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-09-19;38;55058;1418;0;18;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-09-20;39;55058;1418;0;18;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-09-21;39;55058;1443;25;18;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-09-22;39;55058;1496;53;18;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-09-23;39;55058;1533;37;18;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-09-24;39;55058;1537;4;19;1;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-09-25;39;55058;1543;6;19;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-09-26;39;55058;1547;4;19;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-09-27;40;55058;1547;0;19;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-09-28;40;55058;1557;10;19;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-09-29;40;55058;1605;48;20;1;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-09-30;40;55058;1614;9;20;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-10-01;40;55058;1651;37;20;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-10-02;40;55058;1664;13;20;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-10-03;40;55058;1665;1;20;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-10-04;41;55058;1665;0;20;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-10-05;41;55058;1672;7;20;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-10-06;41;55058;1680;8;22;2;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-10-07;41;55058;1682;2;22;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-10-08;41;55058;1698;16;21;-1;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-10-09;41;55058;1699;1;21;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-10-10;41;55058;1700;1;21;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-10-11;42;55058;1700;0;21;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-10-12;42;55058;1700;0;21;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-10-13;42;55058;1712;12;21;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-10-14;42;55058;1714;2;21;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-10-15;42;55058;1712;-2;22;1;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-10-16;42;55058;1730;18;22;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-10-17;42;55058;1738;8;22;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-10-18;43;55058;1738;0;22;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-10-19;43;55058;1742;4;22;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-10-20;43;55058;1745;3;22;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-10-21;43;55058;1750;5;22;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-10-22;43;55058;1755;5;22;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-10-23;43;55058;1758;3;22;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-10-24;43;55058;1758;0;22;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-10-25;44;55058;1758;0;22;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-10-26;44;55058;1762;4;23;1;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-10-27;44;55058;1764;2;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-10-28;44;55058;1768;4;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-10-29;44;55058;1768;0;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-10-30;44;55058;1769;1;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-10-31;44;55058;1769;0;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-11-01;45;55058;1769;0;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-11-02;45;55058;1769;0;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-11-03;45;55058;1776;7;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-11-04;45;55058;1787;11;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-11-05;45;55058;1798;11;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-11-06;45;55058;1798;0;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-11-07;45;55058;1798;0;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-11-08;46;55058;1798;0;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-11-09;46;55058;1808;10;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-11-10;46;55058;1808;0;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-11-11;46;55058;1817;9;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-11-12;46;55058;1821;4;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-11-13;46;55058;1822;1;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-11-14;46;55058;1821;-1;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-11-15;47;55058;1821;0;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-11-16;47;55058;1824;3;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-11-17;47;55058;1825;1;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-11-18;47;55058;1832;7;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-11-19;47;55058;1839;7;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-11-20;47;55058;1843;4;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-11-21;47;55058;1843;0;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-11-22;48;55058;1843;0;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-11-23;48;55058;1845;2;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-11-24;48;55058;1856;11;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-11-25;48;55058;1860;4;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-11-26;48;55058;1861;1;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-11-27;48;55058;1861;0;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-11-28;48;55058;1886;25;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-11-29;49;55058;1886;0;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-11-30;49;55058;1912;26;23;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-12-01;49;55058;1919;7;24;1;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-12-02;49;55058;1930;11;23;-1;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-12-03;49;55058;1932;2;24;1;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-12-04;49;55058;1941;9;25;1;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-12-05;49;55058;1942;1;26;1;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-12-06;50;55058;1942;0;26;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-12-07;50;55058;1945;3;26;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-12-08;50;55058;1964;19;26;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-12-09;50;55058;1990;26;27;1;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-12-10;50;55058;2002;12;27;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-12-11;50;55058;2007;5;27;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-12-12;50;55058;2012;5;27;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-12-13;51;55058;2012;0;27;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-12-14;51;55058;2025;13;27;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-12-15;51;55058;2050;25;27;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-12-16;51;55058;2059;9;27;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-12-17;51;55058;2073;14;27;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-12-18;51;55058;2117;44;27;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-12-19;51;55058;2122;5;27;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-12-20;52;55058;2122;0;27;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-12-21;52;55058;2138;16;27;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-12-22;52;55058;2176;38;27;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-12-23;52;55058;2181;5;27;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-12-24;52;55058;2182;1;27;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-12-25;52;55058;2182;0;27;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-12-26;52;55058;2182;0;27;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-12-27;53;55058;2182;0;27;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-12-28;53;55058;2211;29;27;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-12-29;53;55058;2225;14;27;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-12-30;53;55058;2259;34;28;1;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2020-12-31;53;55058;2260;1;28;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2021-01-01;53;55058;2260;0;28;0;;;0
Norte;RO;Rolim de Moura;11;110028;11005;ZONA DA MATA;2021-01-02;53;55058;2260;0;28;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-03-27;13;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-03-28;13;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-03-29;14;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-03-30;14;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-03-31;14;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-04-01;14;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-04-02;14;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-04-03;14;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-04-04;14;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-04-05;15;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-04-06;15;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-04-07;15;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-04-08;15;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-04-09;15;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-04-10;15;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-04-11;15;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-04-12;16;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-04-13;16;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-04-14;16;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-04-15;16;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-04-16;16;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-04-17;16;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-04-18;16;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-04-19;17;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-04-20;17;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-04-21;17;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-04-22;17;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-04-23;17;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-04-24;17;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-04-25;17;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-04-26;18;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-04-27;18;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-04-28;18;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-04-29;18;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-04-30;18;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-05-01;18;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-05-02;18;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-05-03;19;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-05-04;19;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-05-05;19;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-05-06;19;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-05-07;19;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-05-08;19;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-05-09;19;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-05-10;20;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-05-11;20;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-05-12;20;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-05-13;20;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-05-14;20;6495;0;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-05-15;20;6495;2;2;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-05-16;20;6495;2;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-05-17;21;6495;2;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-05-18;21;6495;2;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-05-19;21;6495;2;0;0;0;;;0
